5.967499219412802631e+03,4.469689831678582501e-17,1.401564194440393229e-36
5.968254046852587635e+03,4.540389932475335912e-17,1.692066520281951111e-36
5.969008874292372639e+03,4.657987893407459751e-17,3.445322284748975750e-36
5.969763701732157642e+03,4.856752704971867706e-17,4.884852883627519381e-36
5.970518529171942646e+03,4.803015821734194697e-17,5.650073454661590871e-36
5.971273356611727650e+03,4.725457872042318766e-17,6.048185395881303869e-36
5.971839477191566402e+03,4.860170076802405577e-17,1.263947498204365940e-35
5.972405597771405155e+03,4.437008830999208846e-17,6.174785254300585518e-36
5.973160425211190159e+03,4.399523181062841583e-17,6.221687802965296050e-36
5.973915252650975162e+03,4.426076144130841024e-17,6.332652692757725547e-36
5.974670080090760166e+03,4.463913690429504412e-17,6.388450845916878530e-36
5.975424907530545170e+03,4.236474698964335117e-17,6.115622533248330447e-36
5.976179734970330173e+03,4.647049572738473170e-17,6.392433796752595332e-36
5.976745855550168926e+03,4.528625728674034808e-17,1.269254643673862068e-35
5.977311976130007679e+03,4.164056105912819006e-17,6.148346269462647266e-36
5.978066803569792683e+03,4.218417565469900053e-17,6.025999792298411006e-36
5.978821631009577686e+03,4.550420387667738672e-17,6.392743348721684011e-36
5.979576458449362690e+03,4.711946755676524667e-17,6.371782064279125927e-36
5.980331285889147694e+03,4.579270713684140496e-17,6.308763307883511328e-36
5.981086113328932697e+03,4.569261144690864996e-17,6.318171155256575272e-36
5.981652233908771450e+03,3.803150324850810549e-17,1.161150864261211033e-35
5.982218354488610203e+03,3.807127938998835646e-17,5.700668833201417868e-36
5.982973181928395206e+03,4.254218252430124699e-17,6.063939784360561425e-36
5.983728009368180210e+03,4.458449031788263882e-17,6.263091535186178312e-36
5.984482836807965214e+03,4.083334532484647833e-17,5.976896646217061227e-36
5.985237664247750217e+03,4.499100566794225600e-17,6.307316265967482554e-36
5.985992491687535221e+03,4.286727622737045061e-17,6.162893820644324084e-36
5.986558612267373974e+03,4.501051346950182212e-17,1.237681128094989360e-35
5.987124732847212726e+03,4.607398218282803918e-17,6.288459181888658209e-36
5.987879560286997730e+03,4.517843146157846097e-17,6.357061809888766647e-36
5.988634387726782734e+03,4.440652697239769770e-17,6.197238885962301593e-36
5.989389215166567737e+03,4.332005481078247661e-17,6.064670639730631683e-36
5.990144042606352741e+03,4.460725423208703142e-17,6.131507103364026094e-36
5.990898870046137745e+03,4.393905998729624730e-17,6.096535552282018459e-36
5.991464990625976498e+03,4.253975204276944469e-17,1.212147199607902268e-35
5.992031111205815250e+03,4.250938464956660585e-17,6.004140689570614644e-36
5.992785938645600254e+03,4.533207629496232650e-17,6.191984047536940748e-36
5.993540766085385258e+03,4.164488887367148507e-17,5.957961987319463912e-36
5.994295593525170261e+03,4.105648086954680735e-17,5.876430414493596520e-36
5.995050420964955265e+03,3.970369635462046809e-17,5.865284040286661633e-36
5.995805248404740269e+03,4.095872046025590948e-17,5.920793691033425863e-36
5.996371368984579021e+03,4.212885516454881330e-17,1.222128821552696448e-35
5.996937489564417774e+03,4.320641408884735227e-17,6.160612668324112626e-36
5.997692317004202778e+03,4.328970422789194965e-17,6.113008742820991773e-36
5.998447144443987781e+03,4.041901644260296361e-17,5.886388474443498408e-36
5.999201971883772785e+03,4.167833139286866191e-17,5.927453126400291224e-36
5.999956799323557789e+03,4.346633588173315545e-17,6.124678010260025243e-36
6.000711626763342792e+03,4.444515924335509803e-17,6.138292017634515930e-36
6.001277747343181545e+03,4.484535432992640682e-17,1.240497277435872025e-35
6.001843867923020298e+03,4.655490339722752721e-17,6.831355931752531035e-36
6.002598695362805302e+03,3.696373462659799669e-17,1.060960043281080279e-35
6.003353522802590305e+03,5.209183423893308833e-17,1.416463776021058427e-35
6.004108350242375309e+03,4.802427768228233176e-17,8.135571664207601698e-36
6.004863177682160313e+03,4.415791487546707583e-17,6.163946368953541424e-36
6.005618005121945316e+03,4.608552602208393906e-17,6.349261558583096059e-36
6.006184125701784069e+03,4.403524740809830428e-17,1.237211174455824551e-35
6.006750246281622822e+03,3.737292756898895587e-17,5.691258658340510559e-36
6.007505073721407825e+03,4.402942739380596905e-17,6.032735865645407483e-36
6.008259901161192829e+03,4.451132041892631326e-17,6.133824944407809694e-36
6.009014728600977833e+03,4.215066461808812473e-17,5.987525700610413166e-36
6.009769556040762836e+03,4.246838599196710217e-17,5.994951472576534085e-36
6.010335676620601589e+03,4.195228157305191905e-17,1.199176464343464337e-35
6.010901797200440342e+03,4.384177678216409531e-17,6.171116090651896959e-36
6.011656624640225346e+03,4.814317429367280993e-17,6.403453540050340696e-36
6.012411452080010349e+03,4.443717650675898128e-17,6.124568048917416608e-36
6.013166279519795353e+03,4.774684316668957395e-17,6.383366907028653954e-36
6.013921106959580356e+03,4.731577240216984097e-17,6.243346065553036023e-36
6.014675934399365360e+03,4.362628082779171246e-17,5.946410948737960112e-36
6.015242054979204113e+03,4.496071034263803911e-17,1.199531868411785223e-35
6.015808175559042866e+03,4.663583228455585896e-17,6.148066694636225260e-36
6.016563002998827869e+03,4.312171541579714262e-17,6.048992428472611957e-36
6.017317830438612873e+03,4.068705939167385805e-17,5.851854324701778984e-36
6.018072657878397877e+03,4.194614291051956103e-17,5.935729760239880073e-36
6.018827485318182880e+03,4.511133231991445222e-17,6.126212099420736715e-36
6.019582312757967884e+03,4.341646814967256737e-17,6.030017303490542168e-36
6.020148433337806637e+03,3.921890705031945401e-17,1.133644403100265770e-35
6.020714553917645389e+03,4.277603751890874982e-17,5.968994763335220921e-36
6.021469381357430393e+03,4.356998119297863348e-17,6.090947321514488924e-36
6.022224208797215397e+03,4.257599651180588118e-17,5.927351154941544114e-36
6.022979036237000400e+03,4.116038375236332714e-17,5.764256534937628580e-36
6.023733863676785404e+03,4.634243850554806925e-17,6.106657200236821508e-36
6.024488691116570408e+03,4.480926443691375848e-17,6.054574833762286142e-36
6.025054811696409161e+03,4.338802836217268140e-17,1.200629306801556899e-35
6.025620932276247913e+03,4.419271808331757009e-17,6.021011948284402476e-36
6.026375759716032917e+03,4.489851894737494140e-17,6.148357921890352392e-36
6.027130587155817921e+03,4.553044550078019052e-17,6.243023358659753651e-36
6.027885414595602924e+03,4.431535664793047064e-17,6.148402192158912946e-36
6.028640242035387928e+03,4.487079592821541611e-17,6.132167565540803876e-36
6.029395069475172932e+03,4.164476746636520369e-17,5.910318650521681802e-36
6.029961190055011684e+03,4.091584357994442012e-17,1.189162805635902410e-35
6.030527310634850437e+03,4.239734126553121715e-17,5.947727219126468101e-36
6.031282138074635441e+03,4.356126579308050948e-17,6.044169402464981791e-36
6.032036965514420444e+03,4.172633534178772084e-17,5.915129343730732077e-36
6.032791792954205448e+03,4.205462468690484738e-17,5.914957262290797428e-36
6.033546620393990452e+03,4.269916634631313565e-17,5.906499729869926650e-36
6.034301447833775455e+03,4.446863558719108373e-17,5.993125389340197390e-36
6.034867568413614208e+03,4.715226887619905646e-17,1.247102877970345129e-35
6.035433688993452961e+03,4.548499690537783943e-17,6.060626865624742119e-36
6.036188516433237965e+03,4.195474918867260516e-17,5.981422322517973191e-36
6.036943343873022968e+03,4.247910141563522348e-17,5.997606639992320542e-36
6.037698171312807972e+03,4.642585057006727492e-17,6.134368721055237874e-36
6.038452998752592976e+03,4.797652017840450206e-17,6.270549142057892226e-36
6.039207826192377979e+03,4.466739610187864541e-17,6.024491033447811765e-36
6.039773946772216732e+03,4.623232554608634416e-17,1.220722512914201654e-35
6.040340067352055485e+03,4.263530906088802574e-17,5.959409201881471599e-36
6.041094894791840488e+03,4.800113074647022909e-17,6.298503498163649722e-36
6.041849722231625492e+03,4.488820449722723385e-17,6.058441270993972034e-36
6.042604549671410496e+03,4.117074334821949061e-17,5.865045839214667502e-36
6.043359377111195499e+03,4.952078076353017146e-17,6.252498601091496629e-36
6.044114204550980503e+03,4.847803933622881413e-17,6.254632636060508349e-36
6.044680325130819256e+03,4.147055354802840246e-17,1.161171836618423485e-35
6.045246445710658008e+03,3.985029951090560832e-17,5.723353524077188505e-36
