5.967355957031250000e+03,1.726766663175253952e-15,4.467302821947145270e-17
5.967733370751142502e+03,1.728617071179515089e-15,4.472076314409834159e-17
5.968110784471035004e+03,1.738669290460569575e-15,4.498068481531081808e-17
5.968488198190927505e+03,1.779967589255182037e-15,4.604896204732170936e-17
5.968865611910820007e+03,1.836899030721307302e-15,4.752166676052661465e-17
5.969243025630712509e+03,1.755771153043535341e-15,4.542270151222307873e-17
5.969620439350605011e+03,1.844985574189328311e-15,4.773057367456642951e-17
5.969997853070497513e+03,1.914468581881447839e-15,4.952797268414656422e-17
5.970375266790390015e+03,1.880511689471819713e-15,4.864934235067295137e-17
5.970752680510282516e+03,1.832033842279533108e-15,4.739506243089085935e-17
5.971130094230175018e+03,1.792560402049388461e-15,4.637372603319806914e-17
5.971507507950067520e+03,1.862214755147439950e-15,4.817554408711263481e-17
5.971884921669960022e+03,1.878693863439571065e-15,4.860170076802405577e-17
5.972262335389852524e+03,1.762181582382574388e-15,4.558739088393927800e-17
5.972639749109745026e+03,1.668876061509056924e-15,4.317345377964288576e-17
5.973017162829637527e+03,1.696673493222246512e-15,4.389242856704086785e-17
5.973394576549530029e+03,1.704627996319337144e-15,4.409806553901617776e-17
5.973771990269422531e+03,1.699908619931650230e-15,4.397583822931739985e-17
5.974149403989315033e+03,1.722148351748845946e-15,4.455102457005796743e-17
5.974526817709207535e+03,1.672804686969622613e-15,4.327439034992626387e-17
5.974904231429100037e+03,1.779302121804055425e-15,4.602926116857033512e-17
5.975281645148992538e+03,1.713346025392179487e-15,4.432288023729027611e-17
5.975659058868885040e+03,1.565872287777248246e-15,4.050772563282378127e-17
5.976036472588777542e+03,1.768726014422774478e-15,4.575521789390464726e-17
5.976413886308670044e+03,1.824797164732579021e-15,4.720557017000148200e-17
5.976791300028562546e+03,1.750609148729247453e-15,4.528625728674034808e-17
5.977168713748455048e+03,1.658245799651852059e-15,4.289678334744496827e-17
5.977546127468347549e+03,1.562321543357068414e-15,4.041520897195739759e-17
5.977923541188240051e+03,1.594004055017232989e-15,4.123465564056845359e-17
5.978300954908132553e+03,1.668569893051624235e-15,4.316342902757065698e-17
5.978678368628025055e+03,1.775095143049383519e-15,4.591892522816720548e-17
5.979055782347917557e+03,1.743259839134106906e-15,4.509524458306274931e-17
5.979433196067810059e+03,1.835567196063246921e-15,4.748292370241832050e-17
5.979810609787702560e+03,1.807397418199577840e-15,4.675406840193894177e-17
5.980188023507595062e+03,1.774823441596318503e-15,4.591128511563987782e-17
5.980565437227487564e+03,1.765668549327573997e-15,4.567431233557582771e-17
5.980942850947380066e+03,1.776162499383934537e-15,4.594561567469550704e-17
5.981320264667272568e+03,1.756718142622348989e-15,4.544247381380198842e-17
5.981697678387165070e+03,1.470229287572580488e-15,3.803150324850809932e-17
5.982075092107057571e+03,1.383109440586041619e-15,3.577778999990796470e-17
5.982452505826950073e+03,1.565452792259339755e-15,4.049444801946859765e-17
5.982829919546842575e+03,1.574576661027453118e-15,4.073031959551884538e-17
5.983207333266735077e+03,1.718120999406162292e-15,4.444329542998062260e-17
5.983584746986627579e+03,1.797729405889391993e-15,4.650240062472395706e-17
5.983962160706520081e+03,1.652722291613122086e-15,4.275131087161315032e-17
5.984339574426412582e+03,1.519306853732692397e-15,3.930009029423599761e-17
5.984716988146305084e+03,1.639919968500193426e-15,4.241985751371405279e-17
5.985094401866197586e+03,1.788254218016164557e-15,4.625666410648615847e-17
5.985471815586090088e+03,1.691889955765452616e-15,4.376386439798017962e-17
5.985849229305982590e+03,1.625776500747632670e-15,4.205357231077090386e-17
5.986226643025875092e+03,1.689044731142274797e-15,4.368996131214462731e-17
5.986604056745767593e+03,1.740103009833227966e-15,4.501051346950182212e-17
5.986981470465660095e+03,1.754824631268674250e-15,4.539115470491745531e-17
5.987358884185552597e+03,1.808103804299968028e-15,4.676913379518739047e-17
5.987736297905445099e+03,1.759649955361150299e-15,4.551565003263515578e-17
5.988113711625337601e+03,1.733691695853440871e-15,4.484404636802508895e-17
5.988491125345230103e+03,1.738081468136115115e-15,4.495743347527947418e-17
5.988868539065122604e+03,1.695740424075058757e-15,4.386207890793328218e-17
5.989245952785015106e+03,1.732363808930152279e-15,4.480922586564693601e-17
5.989623366504907608e+03,1.618376615639031862e-15,4.186068664229689547e-17
5.990000780224800110e+03,1.662561497233396241e-15,4.300341340414205308e-17
5.990378193944692612e+03,1.787676399324119505e-15,4.623944093996906936e-17
5.990755607664585114e+03,1.704710290264526353e-15,4.409331063653502672e-17
5.991133021384477615e+03,1.692714684467572524e-15,4.378288188277269433e-17
5.991510435104370117e+03,1.644659344977697429e-15,4.253975204276944469e-17
5.991887848824262619e+03,1.631451454593151741e-15,4.219797494347464159e-17
5.992265262544155121e+03,1.655480022397185814e-15,4.281932464292208967e-17
5.992642676264047623e+03,1.738054748794538341e-15,4.495497247648806267e-17
5.993020089983940125e+03,1.767599555715512272e-15,4.571898968074127112e-17
5.993397503703832626e+03,1.651246897619061324e-15,4.270937047193941789e-17
5.993774917423725128e+03,1.570270574794343833e-15,4.061477601217391097e-17
5.994152331143617630e+03,1.579969776609460599e-15,4.086549499851659911e-17
5.994529744863510132e+03,1.594736746311176508e-15,4.124728813451429720e-17
5.994907158583402634e+03,1.563566937982847800e-15,4.044094470056536691e-17
5.995284572303295135e+03,1.506795743202957431e-15,3.897244140393607318e-17
5.995661986023187637e+03,1.524380575417041008e-15,3.942711557403351095e-17
5.996039399743080139e+03,1.644545572703926735e-15,4.253495006756020527e-17
5.996416813462972641e+03,1.628850511317216213e-15,4.212885516454881330e-17
5.996794227182865143e+03,1.594842689676715538e-15,4.124911666915426290e-17
5.997171640902757645e+03,1.747945423924517302e-15,4.520880640297298373e-17
5.997549054622650146e+03,1.753216975227347417e-15,4.534498410926217996e-17
5.997926468342542648e+03,1.597097747130652435e-15,4.130698109319191882e-17
5.998303882062435150e+03,1.520467514941446294e-15,3.932488636707756979e-17
5.998681295782327652e+03,1.605068593486940846e-15,4.151282601377067600e-17
5.999058709502220154e+03,1.613600942307721128e-15,4.173334666777778082e-17
5.999436123222112656e+03,1.609328565229063438e-15,4.162269205063712679e-17
5.999813536942005157e+03,1.654308010437975001e-15,4.278585256729789850e-17
6.000190950661897659e+03,1.706982056292093623e-15,4.414801132626076824e-17
6.000568364381790161e+03,1.705067179103910840e-15,4.409832115383688016e-17
6.000945778101682663e+03,1.731967744064072378e-15,4.479388077194480681e-17
6.001323191821575165e+03,1.733964655154762310e-15,4.484535432992640682e-17
6.001700605541467667e+03,1.806132735100303196e-15,4.671165503431834257e-17
6.002078019261360168e+03,1.793140830958547680e-15,4.637546953900662003e-17
6.002455432981252670e+03,1.496176133409058945e-15,3.869501456551250620e-17
6.002832846701145172e+03,1.336548513669618097e-15,3.456649525238826538e-17
6.003210260421037674e+03,1.816116481834211905e-15,4.696914445157987611e-17
6.003587674140930176e+03,2.158174588568528351e-15,5.581537582653085721e-17
